zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
39427,31.48693,-89.82701,Carson,MS,Mississippi,True,,1404.0,9.6,28065,Jefferson Davis,"{""28065"": 100}",Jefferson Davis,28065,False,False,America/Chicago
39428,31.65017,-89.57215,Collins,MS,Mississippi,True,,9410.0,20.4,28031,Covington,"{""28031"": 100}",Covington,28031,False,False,America/Chicago
39429,31.25052,-89.76337,Columbia,MS,Mississippi,True,,16540.0,21.4,28091,Marion,"{""28091"": 95.96, ""28073"": 2.69, ""28065"": 1.35}",Marion|Lamar|Jefferson Davis,28091|28073|28065,False,False,America/Chicago
39437,31.57883,-89.21981,Ellisville,MS,Mississippi,True,,12844.0,29.2,28067,Jones,"{""28067"": 100}",Jones,28067,False,False,America/Chicago
39439,31.85865,-89.00227,Heidelberg,MS,Mississippi,True,,4769.0,13.5,28061,Jasper,"{""28061"": 67.12, ""28067"": 19.04, ""28023"": 6.96, ""28153"": 6.88}",Jasper|Jones|Clarke|Wayne,28061|28067|28023|28153,False,False,America/Chicago
39440,31.694,-89.14791,Laurel,MS,Mississippi,True,,21365.0,466.1,28067,Jones,"{""28067"": 100}",Jones,28067,False,False,America/Chicago
39443,31.71932,-89.07376,Laurel,MS,Mississippi,True,,21505.0,28.4,28067,Jones,"{""28067"": 68.43, ""28153"": 17.53, ""28061"": 14.04}",Jones|Wayne|Jasper,28067|28153|28061,False,False,America/Chicago
39451,31.16722,-88.61757,Leakesville,MS,Mississippi,True,,7377.0,10.9,28041,Greene,"{""28041"": 100}",Greene,28041,False,False,America/Chicago
39452,30.88002,-88.59097,Lucedale,MS,Mississippi,True,,26818.0,19.3,28039,George,"{""28039"": 71.97, ""28041"": 16.71, ""28059"": 11.32}",George|Greene|Jackson,28039|28041|28059,False,False,America/Chicago
39455,31.01084,-89.46931,Lumberton,MS,Mississippi,True,,10126.0,10.6,28073,Lamar,"{""28073"": 45.91, ""28109"": 31.17, ""28035"": 10.67, ""28131"": 8.47, ""28091"": 3.78}",Lamar|Pearl River|Forrest|Stone|Marion,28073|28109|28035|28131|28091,False,False,America/Chicago
39456,31.0282,-88.81819,McLain,MS,Mississippi,True,,681.0,2.3,28041,Greene,"{""28041"": 46.42, ""28111"": 29.69, ""28039"": 23.89}",Greene|Perry|George,28041|28111|28039,False,False,America/Chicago
39459,31.49021,-89.30216,Moselle,MS,Mississippi,True,,3816.0,23.6,28067,Jones,"{""28067"": 100}",Jones,28067,False,False,America/Chicago
39461,31.18703,-88.73992,Neely,MS,Mississippi,True,,463.0,4.1,28041,Greene,"{""28041"": 100}",Greene,28041,False,False,America/Chicago
39462,31.22105,-89.05738,New Augusta,MS,Mississippi,True,,982.0,6.7,28111,Perry,"{""28111"": 100}",Perry,28111,False,False,America/Chicago
39464,31.49268,-89.06129,Ovett,MS,Mississippi,True,,2887.0,10.5,28067,Jones,"{""28067"": 84.33, ""28111"": 15.67}",Jones|Perry,28067|28111,False,False,America/Chicago
39465,31.34456,-89.18751,Petal,MS,Mississippi,True,,22111.0,69.6,28035,Forrest,"{""28035"": 76.55, ""28111"": 22.87, ""28067"": 0.58}",Forrest|Perry|Jones,28035|28111|28067,False,False,America/Chicago
39466,30.53328,-89.63424,Picayune,MS,Mississippi,True,,28348.0,71.6,28109,Pearl River,"{""28109"": 63.33, ""28045"": 36.67}",Pearl River|Hancock,28109|28045,False,False,America/Chicago
39470,30.81602,-89.57581,Poplarville,MS,Mississippi,True,,11978.0,10.8,28109,Pearl River,"{""28109"": 98.8, ""28045"": 1.08, ""28131"": 0.12}",Pearl River|Hancock|Stone,28109|28045|28131,False,False,America/Chicago
39474,31.61739,-89.85458,Prentiss,MS,Mississippi,True,,5526.0,13.9,28065,Jefferson Davis,"{""28065"": 99.36, ""28031"": 0.64}",Jefferson Davis|Covington,28065|28031,False,False,America/Chicago
39475,31.15496,-89.4129,Purvis,MS,Mississippi,True,,13915.0,33.9,28073,Lamar,"{""28073"": 82.94, ""28035"": 17.06}",Lamar|Forrest,28073|28035,False,False,America/Chicago
39476,31.37855,-88.86764,Richton,MS,Mississippi,True,,7439.0,6.9,28111,Perry,"{""28111"": 41.87, ""28041"": 32.76, ""28153"": 19.65, ""28067"": 5.72}",Perry|Greene|Wayne|Jones,28111|28041|28153|28067,False,False,America/Chicago
39477,31.79291,-89.03579,Sandersville,MS,Mississippi,True,,626.0,46.3,28067,Jones,"{""28067"": 100}",Jones,28067,False,False,America/Chicago
39478,31.05306,-89.85768,Sandy Hook,MS,Mississippi,True,,1961.0,10.3,28091,Marion,"{""28091"": 54.06, ""28147"": 45.94}",Marion|Walthall,28091|28147,False,False,America/Chicago
39479,31.53775,-89.46065,Seminary,MS,Mississippi,True,,6394.0,19.9,28031,Covington,"{""28031"": 86.88, ""28067"": 13.12}",Covington|Jones,28031|28067,False,False,America/Chicago
39480,31.70889,-89.31529,Soso,MS,Mississippi,True,,3201.0,25.2,28067,Jones,"{""28067"": 95.42, ""28061"": 4.58}",Jones|Jasper,28067|28061,False,False,America/Chicago
