zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
36426,31.14386,-87.076,Brewton,AL,Alabama,True,,15404.0,11.9,1053,Escambia,"{""01053"": 96.27, ""01035"": 3.73}",Escambia|Conecuh,01053|01035,False,False,America/Chicago
36432,31.30055,-87.03888,Castleberry,AL,Alabama,True,,1795.0,5.0,1035,Conecuh,"{""01035"": 74.92, ""01053"": 25.08}",Conecuh|Escambia,01035|01053,False,False,America/Chicago
36435,31.87889,-87.45564,Coy,AL,Alabama,True,,362.0,2.8,1131,Wilcox,"{""01131"": 99.89, ""01099"": 0.11}",Wilcox|Monroe,01131|01099,False,False,America/Chicago
36436,31.76636,-87.6614,Dickinson,AL,Alabama,True,,356.0,3.7,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36439,31.42252,-87.34512,Excel,AL,Alabama,True,,508.0,225.6,1099,Monroe,"{""01099"": 100}",Monroe,01099,False,False,America/Chicago
36441,31.04064,-87.25885,Flomaton,AL,Alabama,True,,3828.0,24.3,1053,Escambia,"{""01053"": 100}",Escambia,01053,False,False,America/Chicago
36442,31.07312,-86.36355,Florala,AL,Alabama,True,,3783.0,7.1,1039,Covington,"{""01039"": 99.6, ""01061"": 0.4}",Covington|Geneva,01039|01061,False,False,America/Chicago
36444,31.65935,-87.4651,Franklin,AL,Alabama,True,,747.0,3.0,1099,Monroe,"{""01099"": 100}",Monroe,01099,False,False,America/Chicago
36445,31.44397,-87.44982,Frisco City,AL,Alabama,True,,5647.0,14.7,1099,Monroe,"{""01099"": 100}",Monroe,01099,False,False,America/Chicago
36446,31.79146,-87.72446,Fulton,AL,Alabama,True,,512.0,99.6,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36451,31.69769,-87.80664,Grove Hill,AL,Alabama,True,,4665.0,9.5,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36453,31.19788,-86.14726,Kinston,AL,Alabama,True,,2475.0,9.3,1031,Coffee,"{""01031"": 52.25, ""01061"": 39.06, ""01039"": 8.69}",Coffee|Geneva|Covington,01031|01061|01039,False,False,America/Chicago
36454,31.34368,-87.20185,Lenox,AL,Alabama,True,,7.0,0.9,1035,Conecuh,"{""01035"": 100}",Conecuh,01035,False,False,America/Chicago
36455,31.01212,-86.35321,Lockhart,AL,Alabama,True,,179.0,98.4,1039,Covington,"{""01039"": 100}",Covington,01039,False,False,America/Chicago
36456,31.57103,-86.82556,McKenzie,AL,Alabama,True,,1621.0,4.4,1035,Conecuh,"{""01035"": 51.06, ""01013"": 42.77, ""01039"": 6.17}",Conecuh|Butler|Covington,01035|01013|01039,False,False,America/Chicago
36460,31.52679,-87.30786,Monroeville,AL,Alabama,True,,9029.0,23.0,1099,Monroe,"{""01099"": 96.92, ""01035"": 3.08}",Monroe|Conecuh,01099|01035,False,False,America/Chicago
36467,31.2795,-86.25579,Opp,AL,Alabama,True,,9538.0,23.3,1039,Covington,"{""01039"": 94.16, ""01031"": 5.84}",Covington|Coffee,01039|01031,False,False,America/Chicago
36470,31.51602,-87.55518,Perdue Hill,AL,Alabama,True,,35.0,0.6,1099,Monroe,"{""01099"": 100}",Monroe,01099,False,False,America/Chicago
36471,31.62616,-87.22861,Peterman,AL,Alabama,True,,942.0,3.8,1099,Monroe,"{""01099"": 90.14, ""01035"": 9.86}",Monroe|Conecuh,01099|01035,False,False,America/Chicago
36473,31.32009,-87.21967,Range,AL,Alabama,True,,96.0,2.9,1035,Conecuh,"{""01035"": 100}",Conecuh,01035,False,False,America/Chicago
36474,31.42664,-86.62022,Red Level,AL,Alabama,True,,2770.0,5.8,1039,Covington,"{""01039"": 74.15, ""01035"": 14.77, ""01013"": 11.08}",Covington|Conecuh|Butler,01039|01035|01013,False,False,America/Chicago
36475,31.38511,-87.22717,Repton,AL,Alabama,True,,2063.0,5.5,1035,Conecuh,"{""01035"": 86.87, ""01099"": 13.13}",Conecuh|Monroe,01035|01099,False,False,America/Chicago
36476,31.35359,-86.54633,River Falls,AL,Alabama,True,,3.0,2.9,1039,Covington,"{""01039"": 100}",Covington,01039,False,False,America/Chicago
36477,31.08741,-86.05407,Samson,AL,Alabama,True,,3615.0,8.7,1061,Geneva,"{""01061"": 89.07, ""01031"": 10.49, ""01039"": 0.44}",Geneva|Coffee|Covington,01061|01031|01039,False,False,America/Chicago
36480,31.32976,-87.61125,Uriah,AL,Alabama,True,,1853.0,4.6,1099,Monroe,"{""01099"": 100}",Monroe,01099,False,False,America/Chicago
36481,31.77356,-87.37553,Vredenburgh,AL,Alabama,True,,258.0,1.7,1099,Monroe,"{""01099"": 100}",Monroe,01099,False,False,America/Chicago
36482,31.6223,-87.63424,Whatley,AL,Alabama,True,,785.0,2.3,1025,Clarke,"{""01025"": 91.25, ""01099"": 8.75}",Clarke|Monroe,01025|01099,False,False,America/Chicago
36483,31.04273,-86.68494,Wing,AL,Alabama,True,,471.0,1.7,1039,Covington,"{""01039"": 54.83, ""01053"": 45.17}",Covington|Escambia,01039|01053,False,False,America/Chicago
36502,31.14498,-87.49303,Atmore,AL,Alabama,True,,17775.0,20.7,1053,Escambia,"{""01053"": 79.32, ""01003"": 10.07, ""01099"": 7.75, ""01035"": 2.86}",Escambia|Baldwin|Monroe|Conecuh,01053|01003|01099|01035,False,False,America/Chicago
36503,31.15674,-87.4654,Atmore,AL,Alabama,True,,,,1053,Escambia,"{""01053"": 100}",Escambia,01053,False,False,America/Chicago
36505,30.94978,-88.0225,Axis,AL,Alabama,True,,1062.0,14.1,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36507,30.85893,-87.74188,Bay Minette,AL,Alabama,True,,21598.0,24.3,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36509,30.4077,-88.24726,Bayou La Batre,AL,Alabama,True,,1634.0,63.7,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36511,30.31173,-87.74259,Bon Secour,AL,Alabama,True,,173.0,14.9,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36512,31.00327,-88.01023,Bucks,AL,Alabama,True,,12.0,1.6,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36513,31.15516,-87.99021,Calvert,AL,Alabama,True,,388.0,6.0,1129,Washington,"{""01129"": 52.84, ""01097"": 47.16}",Washington|Mobile,01129|01097,False,False,America/Chicago
36518,31.47082,-88.27546,Chatom,AL,Alabama,True,,2547.0,7.4,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36521,30.96241,-88.18526,Chunchula,AL,Alabama,True,,6482.0,18.9,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36522,31.08296,-88.27795,Citronelle,AL,Alabama,True,,6759.0,11.2,1097,Mobile,"{""01097"": 77.58, ""01129"": 22.42}",Mobile|Washington,01097|01129,False,False,America/Chicago
36523,30.37852,-88.16536,Coden,AL,Alabama,True,,3054.0,32.0,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36524,31.80868,-88.0203,Coffeeville,AL,Alabama,True,,1314.0,3.3,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36525,30.8898,-88.02329,Creola,AL,Alabama,True,,1702.0,37.3,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36526,30.61187,-87.86151,Daphne,AL,Alabama,True,,34788.0,356.3,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36527,30.69679,-87.87734,Daphne,AL,Alabama,True,,15586.0,142.1,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36528,30.25253,-88.14381,Dauphin Island,AL,Alabama,True,,1610.0,99.0,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36529,31.29279,-88.27281,Deer Park,AL,Alabama,True,,259.0,1.1,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36530,30.41192,-87.55445,Elberta,AL,Alabama,True,,5848.0,23.6,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36532,30.48197,-87.86207,Fairhope,AL,Alabama,True,,35728.0,188.5,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36535,30.38562,-87.72514,Foley,AL,Alabama,True,,34542.0,144.1,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36538,31.65948,-88.13836,Frankville,AL,Alabama,True,,356.0,3.7,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36539,31.3475,-88.39358,Fruitdale,AL,Alabama,True,,605.0,3.6,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36540,31.44702,-87.66487,Gainestown,AL,Alabama,True,,738.0,6.6,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36541,30.49084,-88.34384,Grand Bay,AL,Alabama,True,,15135.0,62.7,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36542,30.27683,-87.73867,Gulf Shores,AL,Alabama,True,,14937.0,110.9,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36543,31.22129,-87.46592,Huxford,AL,Alabama,True,,55.0,127.9,1053,Escambia,"{""01053"": 100}",Escambia,01053,False,False,America/Chicago
36544,30.47436,-88.234,Irvington,AL,Alabama,True,,11523.0,109.6,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36545,31.48767,-87.87424,Jackson,AL,Alabama,True,,9222.0,9.0,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36547,30.25278,-87.65405,Gulf Shores,AL,Alabama,True,,,,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36548,31.48326,-87.97226,Leroy,AL,Alabama,True,,1019.0,12.1,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36549,30.41377,-87.44951,Lillian,AL,Alabama,True,,5825.0,77.4,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36550,31.25212,-87.74294,Little River,AL,Alabama,True,,198.0,2.1,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36551,30.63982,-87.7504,Loxley,AL,Alabama,True,,10892.0,61.2,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36553,31.22852,-88.08658,McIntosh,AL,Alabama,True,,3361.0,13.8,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36555,30.40006,-87.77312,Magnolia Springs,AL,Alabama,True,,870.0,333.2,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36556,31.20649,-87.97127,Malcolm,AL,Alabama,True,,396.0,21.6,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36558,31.61606,-88.33034,Millry,AL,Alabama,True,,3755.0,6.1,1129,Washington,"{""01129"": 89.44, ""01023"": 10.56}",Washington|Choctaw,01129|01023,False,False,America/Chicago
36559,30.56894,-87.90393,Montrose,AL,Alabama,True,,182.0,182.6,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36560,31.08553,-88.04991,Mount Vernon,AL,Alabama,True,,3246.0,20.8,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36561,30.28813,-87.57142,Orange Beach,AL,Alabama,True,,6774.0,156.6,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36562,31.03738,-87.66274,Perdido,AL,Alabama,True,,1230.0,9.6,1003,Baldwin,"{""01003"": 94.78, ""01053"": 5.22}",Baldwin|Escambia,01003|01053,False,False,America/Chicago
36564,30.46983,-87.91467,Point Clear,AL,Alabama,True,,,,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36567,30.61483,-87.55792,Robertsdale,AL,Alabama,True,,13590.0,22.9,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36568,30.51291,-88.27067,Saint Elmo,AL,Alabama,True,,108.0,55.2,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36569,31.54418,-88.07907,Saint Stephens,AL,Alabama,True,,445.0,2.8,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36571,30.85055,-88.10415,Saraland,AL,Alabama,True,,15500.0,152.4,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36572,30.85617,-88.05956,Satsuma,AL,Alabama,True,,6183.0,296.1,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36574,30.5141,-87.48258,Seminole,AL,Alabama,True,,1271.0,38.3,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36575,30.76825,-88.27276,Semmes,AL,Alabama,True,,22268.0,214.5,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36576,30.52654,-87.76654,Silverhill,AL,Alabama,True,,3899.0,77.2,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36578,30.73867,-87.77275,Stapleton,AL,Alabama,True,,2682.0,60.6,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36579,31.11395,-87.78616,Stockton,AL,Alabama,True,,1425.0,3.6,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36580,30.48085,-87.70321,Summerdale,AL,Alabama,True,,5730.0,42.1,1003,Baldwin,"{""01003"": 100}",Baldwin,01003,False,False,America/Chicago
36581,31.36645,-88.0098,Sunflower,AL,Alabama,True,,336.0,10.6,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36582,30.51616,-88.17719,Theodore,AL,Alabama,True,,24115.0,116.8,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36583,31.36677,-88.1869,Tibbie,AL,Alabama,True,,678.0,3.7,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36584,31.19579,-88.38385,Vinegar Bend,AL,Alabama,True,,650.0,3.9,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36585,31.36985,-88.02338,Wagarville,AL,Alabama,True,,1412.0,4.0,1129,Washington,"{""01129"": 100}",Washington,01129,False,False,America/Chicago
36587,30.83599,-88.35006,Wilmer,AL,Alabama,True,,11049.0,38.4,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36602,30.69834,-88.03815,Mobile,AL,Alabama,True,,919.0,90.4,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36603,30.68426,-88.05273,Mobile,AL,Alabama,True,,9239.0,934.8,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36604,30.68229,-88.06837,Mobile,AL,Alabama,True,,9670.0,1437.3,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36605,30.60649,-88.09064,Mobile,AL,Alabama,True,,27035.0,593.8,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36606,30.67088,-88.10617,Mobile,AL,Alabama,True,,18507.0,1043.6,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36607,30.699,-88.10552,Mobile,AL,Alabama,True,,6417.0,823.0,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36608,30.68115,-88.29593,Mobile,AL,Alabama,True,,36317.0,215.3,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36609,30.66086,-88.16378,Mobile,AL,Alabama,True,,23043.0,1327.7,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36610,30.73721,-88.07389,Mobile,AL,Alabama,True,,10273.0,525.3,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36611,30.7702,-88.07747,Mobile,AL,Alabama,True,,5757.0,455.4,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36612,30.75283,-88.11285,Mobile,AL,Alabama,True,,4460.0,573.5,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36613,30.81175,-88.18176,Eight Mile,AL,Alabama,True,,13746.0,102.1,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36615,30.63563,-88.06717,Mobile,AL,Alabama,True,,0.0,0.0,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36617,30.71544,-88.09518,Mobile,AL,Alabama,True,,12871.0,1096.8,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36618,30.73612,-88.17333,Mobile,AL,Alabama,True,,16948.0,410.5,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36619,30.59488,-88.19302,Mobile,AL,Alabama,True,,15262.0,331.3,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36652,30.69586,-88.0803,Mobile,AL,Alabama,True,,,,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36663,30.73683,-88.10896,Mobile,AL,Alabama,True,,,,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36688,30.69559,-88.18783,Mobile,AL,Alabama,True,,232.0,92.2,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36693,30.62676,-88.14989,Mobile,AL,Alabama,True,,19806.0,599.9,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36695,30.6309,-88.27775,Mobile,AL,Alabama,True,,52524.0,444.7,1097,Mobile,"{""01097"": 100}",Mobile,01097,False,False,America/Chicago
36701,32.49672,-87.0568,Selma,AL,Alabama,True,,20513.0,28.6,1047,Dallas,"{""01047"": 63.58, ""01105"": 36.42}",Dallas|Perry,01047|01105,False,False,America/Chicago
36703,32.43387,-86.91118,Selma,AL,Alabama,True,,11880.0,36.7,1047,Dallas,"{""01047"": 74.29, ""01001"": 25.71}",Dallas|Autauga,01047|01001,False,False,America/Chicago
36720,32.16493,-87.34684,Alberta,AL,Alabama,True,,993.0,7.8,1131,Wilcox,"{""01131"": 100}",Wilcox,01131,False,False,America/Chicago
36722,32.08124,-87.57661,Arlington,AL,Alabama,True,,344.0,5.2,1131,Wilcox,"{""01131"": 92.6, ""01091"": 7.4}",Wilcox|Marengo,01131|01091,False,False,America/Chicago
36723,32.06633,-87.2907,Boykin,AL,Alabama,True,,414.0,27.9,1131,Wilcox,"{""01131"": 100}",Wilcox,01131,False,False,America/Chicago
36726,31.97043,-87.27532,Camden,AL,Alabama,True,,4828.0,6.4,1131,Wilcox,"{""01131"": 99.86, ""01099"": 0.14}",Wilcox|Monroe,01131|01099,False,False,America/Chicago
36727,31.91193,-88.02054,Campbell,AL,Alabama,True,,138.0,0.9,1025,Clarke,"{""01025"": 100}",Clarke,01025,False,False,America/Chicago
36728,32.16625,-87.48416,Catherine,AL,Alabama,True,,212.0,0.7,1131,Wilcox,"{""01131"": 75.88, ""01091"": 24.12}",Wilcox|Marengo,01131|01091,False,False,America/Chicago
36732,32.41638,-87.91367,Demopolis,AL,Alabama,True,,7628.0,21.6,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36736,32.07832,-87.76444,Dixons Mills,AL,Alabama,True,,1492.0,17.1,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36738,32.43421,-87.62481,Faunsdale,AL,Alabama,True,,719.0,3.8,1091,Marengo,"{""01091"": 73.06, ""01065"": 26.94}",Marengo|Hale,01091|01065,False,False,America/Chicago
36740,32.62421,-87.83209,Forkland,AL,Alabama,True,,1523.0,8.9,1063,Greene,"{""01063"": 100}",Greene,01063,False,False,America/Chicago
36741,32.02198,-87.02594,Furman,AL,Alabama,True,,,,1131,Wilcox,"{""01131"": 100}",Wilcox,01131,False,False,America/Chicago
36742,32.45836,-87.74215,Gallion,AL,Alabama,True,,2663.0,8.7,1091,Marengo,"{""01091"": 71.57, ""01065"": 28.43}",Marengo|Hale,01091|01065,False,False,America/Chicago
36744,32.69178,-87.59845,Greensboro,AL,Alabama,True,,5972.0,10.3,1065,Hale,"{""01065"": 98.49, ""01105"": 1.51}",Hale|Perry,01065|01105,False,False,America/Chicago
36748,32.27084,-87.77728,Linden,AL,Alabama,True,,2357.0,6.5,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36749,32.54759,-86.85303,Jones,AL,Alabama,True,,741.0,4.6,1001,Autauga,"{""01001"": 83.42, ""01047"": 16.58}",Autauga|Dallas,01001|01047,False,False,America/Chicago
36750,32.78396,-86.84361,Maplesville,AL,Alabama,True,,2616.0,9.7,1021,Chilton,"{""01021"": 98.76, ""01007"": 1.24}",Chilton|Bibb,01021|01007,False,False,America/Chicago
36751,31.80808,-87.54865,Lower Peach Tree,AL,Alabama,True,,411.0,1.4,1025,Clarke,"{""01025"": 39.98, ""01131"": 33.97, ""01099"": 26.05}",Clarke|Wilcox|Monroe,01025|01131|01099,False,False,America/Chicago
36752,32.30628,-86.62544,Lowndesboro,AL,Alabama,True,,1066.0,3.0,1085,Lowndes,"{""01085"": 100}",Lowndes,01085,False,False,America/Chicago
36753,31.83698,-87.10762,McWilliams,AL,Alabama,True,,26.0,6.5,1131,Wilcox,"{""01131"": 100}",Wilcox,01131,False,False,America/Chicago
36754,32.15731,-87.70238,Magnolia,AL,Alabama,True,,643.0,6.6,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36756,32.69327,-87.29873,Marion,AL,Alabama,True,,4949.0,5.1,1105,Perry,"{""01105"": 99.9, ""01065"": 0.1}",Perry|Hale,01105|01065,False,False,America/Chicago
36758,32.6491,-86.89975,Plantersville,AL,Alabama,True,,1448.0,7.0,1021,Chilton,"{""01021"": 37.77, ""01047"": 31.23, ""01001"": 31.0}",Chilton|Dallas|Autauga,01021|01047|01001,False,False,America/Chicago
36759,32.42977,-87.28722,Marion Junction,AL,Alabama,True,,1724.0,3.1,1047,Dallas,"{""01047"": 79.64, ""01105"": 20.36}",Dallas|Perry,01047|01105,False,False,America/Chicago
36761,32.07872,-86.97602,Minter,AL,Alabama,True,,715.0,1.1,1047,Dallas,"{""01047"": 59.92, ""01085"": 31.62, ""01131"": 8.46}",Dallas|Lowndes|Wilcox,01047|01085|01131,False,False,America/Chicago
36763,32.26184,-87.96509,Myrtlewood,AL,Alabama,True,,111.0,1.5,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36764,32.11518,-87.98526,Nanafalia,AL,Alabama,True,,,,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36765,32.59278,-87.51933,Newbern,AL,Alabama,True,,2207.0,14.8,1105,Perry,"{""01105"": 50.73, ""01065"": 49.27}",Perry|Hale,01105|01065,False,False,America/Chicago
36766,31.95505,-87.08668,Oak Hill,AL,Alabama,True,,23.0,1.1,1131,Wilcox,"{""01131"": 100}",Wilcox,01131,False,False,America/Chicago
36767,32.25083,-87.21042,Orrville,AL,Alabama,True,,1513.0,3.9,1047,Dallas,"{""01047"": 100}",Dallas,01047,False,False,America/Chicago
36768,31.8837,-87.01186,Pine Apple,AL,Alabama,True,,923.0,1.6,1131,Wilcox,"{""01131"": 73.42, ""01099"": 26.58}",Wilcox|Monroe,01131|01099,False,False,America/Chicago
36769,31.99306,-87.55049,Pine Hill,AL,Alabama,True,,2229.0,6.0,1131,Wilcox,"{""01131"": 86.75, ""01091"": 13.25}",Wilcox|Marengo,01131|01091,False,False,America/Chicago
36773,32.28252,-87.38607,Safford,AL,Alabama,True,,294.0,1.6,1047,Dallas,"{""01047"": 89.41, ""01091"": 10.59}",Dallas|Marengo,01047|01091,False,False,America/Chicago
36775,32.20066,-86.95487,Sardis,AL,Alabama,True,,1274.0,3.1,1047,Dallas,"{""01047"": 64.62, ""01085"": 35.38}",Dallas|Lowndes,01047|01085,False,False,America/Chicago
36776,32.74513,-87.74488,Sawyerville,AL,Alabama,True,,2016.0,9.1,1065,Hale,"{""01065"": 100}",Hale,01065,False,False,America/Chicago
36782,32.11684,-87.90996,Sweet Water,AL,Alabama,True,,2578.0,4.8,1091,Marengo,"{""01091"": 100}",Marengo,01091,False,False,America/Chicago
36783,32.24085,-87.6081,Thomaston,AL,Alabama,True,,633.0,2.3,1091,Marengo,"{""01091"": 94.05, ""01131"": 5.95}",Marengo|Wilcox,01091|01131,False,False,America/Chicago
36784,31.94208,-87.82271,Thomasville,AL,Alabama,True,,6802.0,9.8,1025,Clarke,"{""01025"": 71.92, ""01091"": 26.32, ""01131"": 1.76}",Clarke|Marengo|Wilcox,01025|01091|01131,False,False,America/Chicago
36785,32.27615,-86.82683,Tyler,AL,Alabama,True,,1037.0,4.0,1085,Lowndes,"{""01085"": 55.65, ""01047"": 44.35}",Lowndes|Dallas,01085|01047,False,False,America/Chicago
36786,32.43832,-87.49002,Uniontown,AL,Alabama,True,,2442.0,6.8,1105,Perry,"{""01105"": 77.12, ""01091"": 19.32, ""01065"": 3.56}",Perry|Marengo|Hale,01105|01091|01065,False,False,America/Chicago
36790,32.72758,-86.9107,Stanton,AL,Alabama,True,,471.0,14.5,1021,Chilton,"{""01021"": 100}",Chilton,01021,False,False,America/Chicago
36792,32.92146,-86.91147,Randolph,AL,Alabama,True,,1109.0,6.7,1007,Bibb,"{""01007"": 81.88, ""01021"": 18.12}",Bibb|Chilton,01007|01021,False,False,America/Chicago
36793,32.8292,-87.00947,Lawley,AL,Alabama,True,,313.0,2.0,1007,Bibb,"{""01007"": 45.93, ""01021"": 30.95, ""01105"": 23.13}",Bibb|Chilton|Perry,01007|01021|01105,False,False,America/Chicago
36801,32.701,-85.39243,Opelika,AL,Alabama,True,,25127.0,123.8,1081,Lee,"{""01081"": 78.26, ""01017"": 21.74}",Lee|Chambers,01081|01017,False,False,America/Chicago
36804,32.53045,-85.33875,Opelika,AL,Alabama,True,,20356.0,39.9,1081,Lee,"{""01081"": 78.03, ""01113"": 14.56, ""01087"": 7.41}",Lee|Russell|Macon,01081|01113|01087,False,False,America/Chicago
36830,32.5339,-85.49449,Auburn,AL,Alabama,True,,40141.0,141.5,1081,Lee,"{""01081"": 56.01, ""01087"": 43.99}",Lee|Macon,01081|01087,False,False,America/Chicago
36832,32.59447,-85.58163,Auburn,AL,Alabama,True,,25386.0,143.9,1081,Lee,"{""01081"": 96.94, ""01087"": 3.06}",Lee|Macon,01081|01087,False,False,America/Chicago
36849,32.59953,-85.48858,Auburn University,AL,Alabama,True,,4228.0,2202.3,1081,Lee,"{""01081"": 100}",Lee,01081,False,False,America/Chicago
36850,32.78857,-85.65336,Camp Hill,AL,Alabama,True,,2982.0,7.4,1123,Tallapoosa,"{""01123"": 72.39, ""01017"": 17.57, ""01081"": 10.04}",Tallapoosa|Chambers|Lee,01123|01017|01081,False,False,America/Chicago
36851,32.15039,-85.08094,Cottonton,AL,Alabama,True,,,,1113,Russell,"{""01113"": 100}",Russell,01113,False,False,America/Chicago
36852,32.75343,-85.27942,Cusseta,AL,Alabama,True,,3314.0,43.7,1017,Chambers,"{""01017"": 60.49, ""01081"": 39.51}",Chambers|Lee,01017|01081,False,False,America/Chicago
36853,32.80557,-85.76809,Dadeville,AL,Alabama,True,,8241.0,17.5,1123,Tallapoosa,"{""01123"": 100}",Tallapoosa,01123,False,False,America/Chicago
36854,32.75257,-85.18484,Valley,AL,Alabama,True,,14863.0,94.9,1017,Chambers,"{""01017"": 56.35, ""01081"": 43.65}",Chambers|Lee,01017|01081,False,False,America/Chicago
