zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
64029,39.00634,-94.21473,Grain Valley,MO,Missouri,True,,19054.0,231.2,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64030,38.87996,-94.52312,Grandview,MO,Missouri,True,,24909.0,662.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64034,38.85052,-94.30203,Greenwood,MO,Missouri,True,,9114.0,154.4,29095,Jackson,"{""29095"": 79.12, ""29037"": 20.88}",Jackson|Cass,29095|29037,False,False,America/Chicago
64035,39.28796,-93.81972,Hardin,MO,Missouri,True,,1095.0,6.6,29177,Ray,"{""29177"": 96.11, ""29033"": 3.89}",Ray|Carroll,29177|29033,False,False,America/Chicago
64036,39.20047,-93.937,Henrietta,MO,Missouri,True,,382.0,6.9,29177,Ray,"{""29177"": 100}",Ray,29177,False,False,America/Chicago
64037,39.05116,-93.73386,Higginsville,MO,Missouri,True,,5770.0,20.7,29107,Lafayette,"{""29107"": 97.21, ""29101"": 2.79}",Lafayette|Johnson,29107|29101,False,False,America/Chicago
64040,38.71928,-93.98725,Holden,MO,Missouri,True,,6297.0,14.7,29101,Johnson,"{""29101"": 99.07, ""29037"": 0.93}",Johnson|Cass,29101|29037,False,False,America/Chicago
64048,39.44439,-94.3634,Holt,MO,Missouri,True,,4566.0,38.5,29047,Clay,"{""29047"": 63.23, ""29049"": 36.77}",Clay|Clinton,29047|29049,False,False,America/Chicago
64050,39.11424,-94.40641,Independence,MO,Missouri,True,,21580.0,647.9,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64052,39.07355,-94.45082,Independence,MO,Missouri,True,,21190.0,1296.5,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64053,39.10791,-94.46735,Independence,MO,Missouri,True,,5894.0,840.0,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64054,39.11627,-94.44003,Independence,MO,Missouri,True,,3022.0,379.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64055,39.05061,-94.39848,Independence,MO,Missouri,True,,34260.0,1058.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64056,39.11114,-94.32008,Independence,MO,Missouri,True,,17037.0,334.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64057,39.0692,-94.32203,Independence,MO,Missouri,True,,13710.0,360.5,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64058,39.17805,-94.31408,Independence,MO,Missouri,True,,6744.0,78.1,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64060,39.37134,-94.36821,Kearney,MO,Missouri,True,,16323.0,107.5,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64061,38.77981,-94.0885,Kingsville,MO,Missouri,True,,2904.0,18.1,29101,Johnson,"{""29101"": 84.04, ""29037"": 15.34, ""29095"": 0.62}",Johnson|Cass|Jackson,29101|29037|29095,False,False,America/Chicago
64062,39.45533,-94.17244,Lawson,MO,Missouri,True,,6391.0,28.6,29177,Ray,"{""29177"": 73.06, ""29047"": 13.61, ""29049"": 11.0, ""29025"": 2.33}",Ray|Clay|Clinton|Caldwell,29177|29047|29049|29025,False,False,America/Chicago
64063,38.91224,-94.35341,Lees Summit,MO,Missouri,True,,20455.0,1292.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64064,38.98222,-94.34284,Lees Summit,MO,Missouri,True,,18987.0,386.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64065,38.95146,-94.40467,Lees Summit,MO,Missouri,True,,38.0,30.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64066,39.13961,-94.13857,Levasy,MO,Missouri,True,,18.0,6.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64067,39.15594,-93.83747,Lexington,MO,Missouri,True,,6148.0,32.5,29107,Lafayette,"{""29107"": 100}",Lafayette,29107,False,False,America/Chicago
64068,39.25924,-94.39042,Liberty,MO,Missouri,True,,38976.0,177.5,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64070,38.8897,-94.14863,Lone Jack,MO,Missouri,True,,3404.0,34.8,29095,Jackson,"{""29095"": 82.34, ""29101"": 17.66}",Jackson|Johnson,29095|29101,False,False,America/Chicago
64071,39.02961,-93.83379,Mayview,MO,Missouri,True,,669.0,7.5,29107,Lafayette,"{""29107"": 100}",Lafayette,29107,False,False,America/Chicago
64072,39.23286,-94.30021,Missouri City,MO,Missouri,True,,474.0,165.6,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64074,39.08106,-94.07658,Napoleon,MO,Missouri,True,,615.0,11.4,29107,Lafayette,"{""29107"": 100}",Lafayette,29107,False,False,America/Chicago
64075,38.99751,-94.14544,Oak Grove,MO,Missouri,True,,12124.0,95.0,29095,Jackson,"{""29095"": 90.86, ""29107"": 9.14}",Jackson|Lafayette,29095|29107,False,False,America/Chicago
64076,38.98145,-93.94536,Odessa,MO,Missouri,True,,8623.0,26.8,29107,Lafayette,"{""29107"": 89.8, ""29101"": 10.2}",Lafayette|Johnson,29107|29101,False,False,America/Chicago
64077,39.2224,-94.13887,Orrick,MO,Missouri,True,,1836.0,10.3,29177,Ray,"{""29177"": 89.64, ""29047"": 10.36}",Ray|Clay,29177|29047,False,False,America/Chicago
64078,38.70711,-94.46375,Peculiar,MO,Missouri,True,,9587.0,69.4,29037,Cass,"{""29037"": 100}",Cass,29037,False,False,America/Chicago
64079,39.36267,-94.79351,Platte City,MO,Missouri,True,,14143.0,57.6,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64080,38.7691,-94.25639,Pleasant Hill,MO,Missouri,True,,13419.0,42.6,29037,Cass,"{""29037"": 97.06, ""29095"": 2.55, ""29101"": 0.39}",Cass|Jackson|Johnson,29037|29095|29101,False,False,America/Chicago
64081,38.90971,-94.40953,Lees Summit,MO,Missouri,True,,24814.0,736.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64082,38.86601,-94.4039,Lees Summit,MO,Missouri,True,,18024.0,339.2,29095,Jackson,"{""29095"": 89.86, ""29037"": 10.14}",Jackson|Cass,29095|29037,False,False,America/Chicago
64083,38.80082,-94.4483,Raymore,MO,Missouri,True,,23269.0,349.9,29037,Cass,"{""29037"": 100}",Cass,29037,False,False,America/Chicago
64084,39.38697,-94.0653,Rayville,MO,Missouri,True,,1437.0,10.3,29177,Ray,"{""29177"": 100}",Ray,29177,False,False,America/Chicago
64085,39.33838,-93.95158,Richmond,MO,Missouri,True,,8270.0,19.9,29177,Ray,"{""29177"": 100}",Ray,29177,False,False,America/Chicago
64086,38.91181,-94.29293,Lees Summit,MO,Missouri,True,,23843.0,243.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64088,39.16173,-94.1848,Sibley,MO,Missouri,True,,1155.0,14.5,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64089,39.39007,-94.56483,Smithville,MO,Missouri,True,,13757.0,87.2,29047,Clay,"{""29047"": 75.46, ""29165"": 24.54}",Clay|Platte,29047|29165,False,False,America/Chicago
64090,38.75991,-94.16387,Strasburg,MO,Missouri,True,,154.0,411.4,29037,Cass,"{""29037"": 100}",Cass,29037,False,False,America/Chicago
64092,39.22248,-94.8088,Waldron,MO,Missouri,True,,93.0,7.5,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64093,38.79057,-93.73206,Warrensburg,MO,Missouri,True,,27853.0,56.5,29101,Johnson,"{""29101"": 100}",Johnson,29101,False,False,America/Chicago
64096,39.20176,-93.55611,Waverly,MO,Missouri,True,,1244.0,10.9,29107,Lafayette,"{""29107"": 93.95, ""29195"": 6.05}",Lafayette|Saline,29107|29195,False,False,America/Chicago
64097,39.11237,-93.99146,Wellington,MO,Missouri,True,,1078.0,12.9,29107,Lafayette,"{""29107"": 100}",Lafayette,29107,False,False,America/Chicago
64098,39.45661,-94.89456,Weston,MO,Missouri,True,,3282.0,17.1,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64101,39.10355,-94.60051,Kansas City,MO,Missouri,True,,322.0,305.2,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64102,39.09433,-94.60329,Kansas City,MO,Missouri,True,,0.0,0.0,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64105,39.10599,-94.58985,Kansas City,MO,Missouri,True,,4881.0,2355.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64106,39.10526,-94.57013,Kansas City,MO,Missouri,True,,11292.0,2709.9,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64108,39.08413,-94.58449,Kansas City,MO,Missouri,True,,9074.0,959.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64109,39.06646,-94.56709,Kansas City,MO,Missouri,True,,10733.0,1939.1,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64110,39.03445,-94.57265,Kansas City,MO,Missouri,True,,17517.0,2264.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64111,39.05707,-94.59393,Kansas City,MO,Missouri,True,,17165.0,2446.2,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64112,39.03599,-94.59529,Kansas City,MO,Missouri,True,,8569.0,2255.1,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64113,39.01414,-94.5956,Kansas City,MO,Missouri,True,,12080.0,1843.6,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64114,38.9581,-94.59715,Kansas City,MO,Missouri,True,,25314.0,1381.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64116,39.14875,-94.57444,Kansas City,MO,Missouri,True,,16556.0,589.8,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64117,39.16522,-94.52251,Kansas City,MO,Missouri,True,,14492.0,926.4,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64118,39.21301,-94.57497,Kansas City,MO,Missouri,True,,43649.0,1319.1,29047,Clay,"{""29047"": 98.86, ""29165"": 1.14}",Clay|Platte,29047|29165,False,False,America/Chicago
64119,39.21137,-94.5186,Kansas City,MO,Missouri,True,,29450.0,784.1,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64120,39.13142,-94.51489,Kansas City,MO,Missouri,True,,386.0,18.8,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64123,39.11436,-94.52167,Kansas City,MO,Missouri,True,,10469.0,2248.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64124,39.10718,-94.5391,Kansas City,MO,Missouri,True,,11809.0,2706.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64125,39.1065,-94.49388,Kansas City,MO,Missouri,True,,2286.0,574.8,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64126,39.09095,-94.49581,Kansas City,MO,Missouri,True,,5889.0,876.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64127,39.08912,-94.53837,Kansas City,MO,Missouri,True,,15402.0,1423.1,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64128,39.06555,-94.53484,Kansas City,MO,Missouri,True,,12164.0,1562.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64129,39.04935,-94.49682,Kansas City,MO,Missouri,True,,8460.0,315.8,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64130,39.03345,-94.54119,Kansas City,MO,Missouri,True,,19310.0,1052.4,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64131,38.95723,-94.57449,Kansas City,MO,Missouri,True,,22208.0,1004.0,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64132,38.98551,-94.5396,Kansas City,MO,Missouri,True,,14095.0,505.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64133,39.01406,-94.45689,Kansas City,MO,Missouri,True,,35504.0,806.9,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64134,38.9308,-94.48667,Kansas City,MO,Missouri,True,,22850.0,740.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64136,39.01361,-94.40181,Kansas City,MO,Missouri,True,,1716.0,154.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64137,38.93196,-94.54287,Kansas City,MO,Missouri,True,,11220.0,750.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64138,38.96852,-94.47088,Kansas City,MO,Missouri,True,,24516.0,710.3,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64139,38.96832,-94.40677,Kansas City,MO,Missouri,True,,2435.0,196.5,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64145,38.88046,-94.59652,Kansas City,MO,Missouri,True,,4775.0,331.5,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64146,38.87888,-94.57436,Kansas City,MO,Missouri,True,,1766.0,127.9,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64147,38.85387,-94.54688,Kansas City,MO,Missouri,True,,463.0,54.2,29095,Jackson,"{""29095"": 90.18, ""29037"": 9.82}",Jackson|Cass,29095|29037,False,False,America/Chicago
64149,38.86524,-94.46666,Kansas City,MO,Missouri,True,,461.0,19.7,29095,Jackson,"{""29095"": 100}",Jackson,29095,False,False,America/Chicago
64150,39.17052,-94.6303,Riverside,MO,Missouri,True,,3501.0,240.3,29165,Platte,"{""29165"": 99.79, ""29047"": 0.21}",Platte|Clay,29165|29047,False,False,America/Chicago
64151,39.21494,-94.63115,Kansas City,MO,Missouri,True,,26451.0,778.5,29165,Platte,"{""29165"": 99.84, ""29047"": 0.16}",Platte|Clay,29165|29047,False,False,America/Chicago
64152,39.21278,-94.72271,Kansas City,MO,Missouri,True,,31010.0,387.6,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64153,39.27999,-94.73148,Kansas City,MO,Missouri,True,,5981.0,63.4,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64154,39.27653,-94.62967,Kansas City,MO,Missouri,True,,12004.0,358.2,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64155,39.28031,-94.56801,Kansas City,MO,Missouri,True,,24099.0,637.3,29047,Clay,"{""29047"": 99.58, ""29165"": 0.42}",Clay|Platte,29047|29165,False,False,America/Chicago
64156,39.2762,-94.5195,Kansas City,MO,Missouri,True,,7549.0,269.3,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64157,39.27657,-94.47103,Kansas City,MO,Missouri,True,,19762.0,706.0,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64158,39.23493,-94.47839,Kansas City,MO,Missouri,True,,5875.0,987.8,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64161,39.16184,-94.44943,Kansas City,MO,Missouri,True,,346.0,8.4,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64163,39.33674,-94.68922,Kansas City,MO,Missouri,True,,750.0,32.1,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64164,39.32988,-94.63113,Kansas City,MO,Missouri,True,,112.0,4.3,29165,Platte,"{""29165"": 100}",Platte,29165,False,False,America/Chicago
64165,39.32081,-94.57749,Kansas City,MO,Missouri,True,,476.0,46.3,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64166,39.32215,-94.52301,Kansas City,MO,Missouri,True,,316.0,24.8,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64167,39.31939,-94.48187,Kansas City,MO,Missouri,True,,414.0,92.2,29047,Clay,"{""29047"": 100}",Clay,29047,False,False,America/Chicago
64401,39.63452,-94.71522,Agency,MO,Missouri,True,,1172.0,12.2,29021,Buchanan,"{""29021"": 100}",Buchanan,29021,False,False,America/Chicago
64402,40.25201,-94.32276,Albany,MO,Missouri,True,,2437.0,7.8,29075,Gentry,"{""29075"": 100}",Gentry,29075,False,False,America/Chicago
64420,40.48645,-94.2892,Allendale,MO,Missouri,True,,64.0,56.2,29227,Worth,"{""29227"": 100}",Worth,29227,False,False,America/Chicago
64421,39.9082,-94.92779,Amazonia,MO,Missouri,True,,1175.0,18.5,29003,Andrew,"{""29003"": 100}",Andrew,29003,False,False,America/Chicago
64422,39.90022,-94.4941,Amity,MO,Missouri,True,,555.0,4.9,29063,DeKalb,"{""29063"": 100}",DeKalb,29063,False,False,America/Chicago
64423,40.18695,-94.8552,Barnard,MO,Missouri,True,,798.0,4.3,29147,Nodaway,"{""29147"": 97.92, ""29003"": 2.08}",Nodaway|Andrew,29147|29003,False,False,America/Chicago
64424,40.26453,-94.03242,Bethany,MO,Missouri,True,,4047.0,9.4,29081,Harrison,"{""29081"": 100}",Harrison,29081,False,False,America/Chicago
64426,40.51747,-93.86158,Blythedale,MO,Missouri,True,,441.0,3.1,29081,Harrison,"{""29081"": 100}",Harrison,29081,False,False,America/Chicago
64427,40.10828,-94.84136,Bolckow,MO,Missouri,True,,558.0,3.5,29003,Andrew,"{""29003"": 82.33, ""29147"": 17.67}",Andrew|Nodaway,29003|29147,False,False,America/Chicago
64428,40.4418,-95.08836,Burlington Junction,MO,Missouri,True,,664.0,2.8,29147,Nodaway,"{""29147"": 86.55, ""29005"": 13.45}",Nodaway|Atchison,29147|29005,False,False,America/Chicago
64429,39.73895,-94.2285,Cameron,MO,Missouri,True,,12282.0,31.4,29063,DeKalb,"{""29063"": 32.98, ""29025"": 30.87, ""29049"": 30.54, ""29061"": 5.61}",DeKalb|Caldwell|Clinton|Daviess,29063|29025|29049|29061,False,False,America/Chicago
64430,39.83771,-94.56924,Clarksdale,MO,Missouri,True,,784.0,6.9,29063,DeKalb,"{""29063"": 84.54, ""29003"": 15.46}",DeKalb|Andrew,29063|29003,False,False,America/Chicago
64431,40.53046,-94.99357,Clearmont,MO,Missouri,True,,459.0,3.8,29147,Nodaway,"{""29147"": 100}",Nodaway,29147,False,False,America/Chicago
64432,40.26399,-94.66119,Clyde,MO,Missouri,True,,114.0,40.7,29147,Nodaway,"{""29147"": 100}",Nodaway,29147,False,False,America/Chicago
64433,40.24107,-94.68053,Conception,MO,Missouri,True,,291.0,149.9,29147,Nodaway,"{""29147"": 100}",Nodaway,29147,False,False,America/Chicago
64434,40.2584,-94.73615,Conception Junction,MO,Missouri,True,,498.0,5.2,29147,Nodaway,"{""29147"": 100}",Nodaway,29147,False,False,America/Chicago
64436,39.85362,-94.69034,Cosby,MO,Missouri,True,,989.0,12.5,29003,Andrew,"{""29003"": 99.85, ""29021"": 0.15}",Andrew|Buchanan,29003|29021,False,False,America/Chicago
64437,40.14292,-95.35546,Craig,MO,Missouri,True,,476.0,1.2,29087,Holt,"{""29087"": 99.58, ""29005"": 0.42}",Holt|Atchison,29087|29005,False,False,America/Chicago
64438,40.16106,-94.41091,Darlington,MO,Missouri,True,,138.0,1.2,29075,Gentry,"{""29075"": 100}",Gentry,29075,False,False,America/Chicago
64439,39.52371,-94.74986,Dearborn,MO,Missouri,True,,1418.0,10.1,29165,Platte,"{""29165"": 58.5, ""29021"": 41.5}",Platte|Buchanan,29165|29021,False,False,America/Chicago
64440,39.57849,-94.91841,De Kalb,MO,Missouri,True,,814.0,8.7,29021,Buchanan,"{""29021"": 90.65, ""29165"": 9.35}",Buchanan|Platte,29021|29165,False,False,America/Chicago
